hscode,품명,기본세율,FTA,hs6
5516940070,Oxford cloth (227),12%,Free,551694
5516940090,Other (220),12%,Free,551694
5601210010,"Wadding, in the piece (223)",3.60%,Free,560121
5601210090,Other (369),3.60%,Free,560121
5601220010,"Wadding, in the piece (223)",6.30%,Free,560122
5601220090,Other (669),6.30%,Free,560122
5601290010,Containing 85 percent or more by weight of silk or silk waste,4%,Free,560129
5601290020,Of wool or fine animal hair (469),4%,Free,560129
5601290090,Other (899),4%,Free,560129
5601300000,Textile flock and dust and mill neps,Free,,560130
5602101000,Laminated fabrics (223),12%,Free,560210
5602109010,Of wool or fine animal hair (414),10.60%,Free,560210
5602109090,Other (223),10.60%,Free,560210
5602210000,Of wool or fine animal hair (414),49.5¢/kg + 7.5%,Free,560221
5602290000,Of other textile materials (223),6.30%,Free,560229
5602903000,Laminated fabrics (223),Free,,560290
5602906000,Of man-made fibers (223),6.30%,Free,560290
5602909000,Other (414),52.9¢/kg + 8%,Free,560290
5603110010,"Impregnated, coated or covered with material other than or in addition to rubber, plastics, wood pulp or glass fibers; ""imitation suede"" (223)",Free,,560311
5603110090,Other (223),Free,,560311
5603120010,"Impregnated, coated or covered with material other than or in addition to rubber, plastics, wood pulp or glass fibers; ""imitation suede"" (223)",Free,,560312
5603120090,Other (223),Free,,560312
5603130010,"Impregnated, coated or covered with material other than or in addition to rubber, plastics, wood pulp or glass fibers; ""imitation suede"" (223)",Free,,560313
5603130090,Other (223),Free,,560313
5603143000,Laminated fabrics (223),Free,,560314
5603149010,"Impregnated, coated or covered with material other than or in addition to rubber, plastics, wood pulp or glass fibers; ""imitation suede"" (223)",Free,,560314
5603149090,Other (223),Free,,560314
5603910010,"Impregnated, coated or covered with material other than or in addition to rubber, plastics, wood pulp or glass fibers; ""imitation suede"" (223)",Free,,560391
5603910090,Other (223),Free,,560391
5603920010,"Impregnated, coated or covered with material other than or in addition to rubber, plastics, wood pulp or glass fibers; ""imitation suede"" (223)",Free,,560392
5603920090,Other (223),Free,,560392
5603930010,"Impregnated, coated or covered with material other than or in addition to rubber, plastics, wood pulp or glass fibers; ""imitation suede"" (223)",Free,,560393
5603930090,Other (223),Free,,560393
5603941010,Of wool or fine animal hair (469),Free,,560394
5603941090,Other,Free,,560394
5603943000,Laminated fabrics (223),Free,,560394
5603949010,"Impregnated, coated or covered with material other than or in addition to rubber, plastics, wood pulp or glass fibers; ""imitation suede"" (223)",Free,,560394
5603949030,"Thermal bonded, of staple fibers (223)",Free,,560394
5603949050,"Obtained by mechanical entanglement, of staple fibers (223)",Free,,560394
5603949070,Of filaments (223),Free,,560394
5603949090,Of staple fibers (223),Free,,560394
5604100000,"Rubber thread and cord, textile covered (201)",6.30%,Free,560410
5604902000,"High tenacity yarn of polyesters, of nylon or other polyamides or of viscose rayon, impregnated or coated (201)",8.80%,Free,560490
5604909000,Other,5%,Free,560490
5605001000,"Metal coated or metal laminated man-made filament or strip or the like, ungimped, and untwisted or with twist of less than 5 turns per meter",7.50%,Free,560500
5605009000,Other (201),13.20%,Free,560500
5606000010,Containing elastomeric filaments (201),8%,0.80%,560600
5606000090,Other (201),8%,0.80%,560600
5607210000,Binder or baler twine,Free,,560721
5607290000,Other,3.60%,Free,560729
5607411000,Of wide nonfibrillated strip,2.70%,Free,560741
5607413000,Other (201),4%,Free,560741
5607491000,Of wide nonfibrillated strip,2.70%,Free,560749
5607491500,Measuring less than 4.8 mm in diameter (201),7%,Free,560749
5607492500,Other (201),9.8¢/kg + 5.3%,Free,560749
5607493000,Other (669),3.60%,Free,560749
5607502500,"3-ply or 4-ply multicolored twine having a final ""S"" twist, containing at least 10 percent by weight of cotton, measuring less than 3.5 mm in diameter (201)",7%,Free,560750
5607503500,Other (201),19.9¢/kg + 10.8%,Free,560750
5607504000,Other (669),3.60%,Free,560750
5607901000,Of coir,Free,,560790
5607901500,Of jute or other textile bast fibers of heading 5303,Free,,560790
5607902500,Of stranded construction measuring 1.88 cm or over in diameter,Free,,560790
5607903500,Other,3.40%,Free,560790
5607909000,Other (201),6.30%,Free,560790
5608110010,Hand-cast string-drawn,8%,Free,560811
5608110090,Other (229),8%,Free,560811
5608191010,"Salmon gill netting, of nylon or other polyamides (229)",8.50%,Free,560819
5608191020,Other (229),8.50%,Free,560819
5608192010,Bait bags with draw string closures,5%,Free,560819
5608192090,Other (229),5%,Free,560819
5608901000,Fish netting and fishing nets,8%,Free,560890
5608902300,Hammocks,14.10%,Free,560890
5608902700,Other (229),14.10%,Free,560890
5608903000,Other,5%,Free,560890
5609001000,Of cotton,2.90%,Free,560900
5609002000,"Of vegetable fibers, except cotton",Free,,560900
5609003000,Of man-made fibers,4.50%,Free,560900
5609004000,Other,3.90%,Free,560900
5701101300,Certified hand-loomed and folklore products,Free,,570110
5701101600,Other (465),Free,,570110
5701104000,"Hand-hooked, that is, in which the tufts were inserted and knotted by hand or by means of a hand tool (465)",Free,,570110
5701109000,Other (465),4.50%,Free,570110
5701901010,Hand-knotted,Free,,570190
5701901020,Of cotton (369),Free,,570190
5701901030,Of man-made fibers (665),Free,,570190
5701901090,Other,Free,,570190
5701902010,"Hand-hooked, that is, in which the tufts were inserted and knotted by hand or by means of a hand tool",Free,,570190
5701902020,Of cotton (369),Free,,570190
5701902030,Of man-made fibers (665),Free,,570190
5701902090,Other,Free,,570190
5702101000,Certified hand-loomed and folklore products,Free,,570210
5702109010,Of wool or fine animal hair (465),Free,,570210
5702109020,Of cotton (369),Free,,570210
5702109030,Of man-made fibers (665),Free,,570210
5702109090,Other,Free,,570210
5702201000,With pile,Free,,570220
5702202000,Other,Free,,570220
5702311000,Wilton (including brussels) and velvet (including tapestry) floor coverings and floor coverings of like character or description (465),8%,Free,570231
5702312000,Other (465),4%,Free,570231
5702321000,Wilton (including brussels) and velvet (including tapestry) floor coverings and floor coverings of like character or description (665),8%,Free,570232
5702322000,Other (665),7%,Free,570232
5702391000,Of jute,Free,,570239
5702392010,Of cotton (369),3.60%,Free,570239
5702392090,Other,3.60%,Free,570239
5702411000,Wilton (including brussels) and velvet (including tapestry) floor coverings and floor coverings of like character or description (465),Free,,570241
5702412000,Other (465),Free,,570241
5702421000,Wilton (including brussels) and velvet (including tapestry) floor coverings and floor coverings of like character or description (665),Free,,570242
5702422020,Not made on a power-driven loom (665),Free,,570242
5702422080,Other (665),Free,,570242
5702491020,Not made on a power-driven loom (369),Free,,570249
5702491080,Other (369),Free,,570249
5702491500,Of jute,Free,,570249
5702492000,Other,4%,Free,570249
5702502000,"Woven, but not made on a power-driven loom (465)",4.30%,Free,570250
5702504000,Other (465),6.30%,Free,570250
5702505200,Of man-made textile materials (665),4.70%,Free,570250
5702505600,Of cotton (369),6.80%,Free,570250
5702505900,Other,2.70%,Free,570250
5702912000,Certified hand-loomed and folklore products,Free,,570291
5702913000,Other (465),4.30%,Free,570291
5702914000,Other (465),3.60%,Free,570291
5702921000,"Woven, but not made on a power-driven loom (665)",2.70%,Free,570292
5702929000,Other (665),2.70%,Free,570292
5702990500,"Woven, but not made on a power-driven loom (369)",6.80%,Free,570299
5702991500,Other (369),6.80%,Free,570299
5702992000,Other,2.70%,Free,570299
5703102000,"Hand-hooked, that is, in which the tufts were inserted by hand or by means of a hand tool (465)",6%,Free,570310
5703108000,Other (465),6%,Free,570310
5703201000,"hand-hooked, that is, in which the tufts were inserted by hand or by means of a hand tool (665)",5.80%,Free,570320
5703202010,Measuring not more than 5.25 m2 in area (665),6.70%,Free,570320
5703202090,Other (665),6.70%,Free,570320
5703302000,"Hand-hooked, that is, in which the tufts were inserted by hand or by means of a hand tool (665)",6%,Free,570330
5703308030,Measuring not more than 5.25 m2 in area (665),6%,Free,570330
5703308060,"Synthetic or artificial turf, in rolls of a width equal to or exceeding 1.0 meter, or in sheets measuring 1.0 meter or greater on any side (665)",6%,Free,570330
5703308085,Other (665),6%,Free,570330
5703900000,Of other textile materials,3.80%,Free,570390
5704100010,Of wool or fine animal hair (465),4.70%,Free,570410
5704100090,Other (665),4.70%,Free,570410
5704200010,Of wool or fine animal hair (465),Free,,570420
5704200090,Other (665),Free,,570420
5704900110,Of wool or fine animal hair (465),Free,,570490
5704900190,Other (665),Free,,570490
5705001000,Of coir,Free,,570500
5705002005,Needlepoint (465),3.30%,Free,570500
5705002015,Other (465),3.30%,Free,570500
5705002020,Of cotton (369),3.30%,Free,570500
5705002030,Of man-made fibers (665),3.30%,Free,570500
5705002090,Other,3.30%,Free,570500
5801100000,Of wool or fine animal hair (414),Free,,580110
5801210000,Uncut weft pile fabrics (224),20.20%,Free,580121
5801221000,Greater than 7.5 wales per cm (224),10%,Free,580122
5801229000,Other (224),20.20%,Free,580122
5801230000,Other weft pile fabrics (224),10%,Free,580123
5801260010,With chenille yarns on one side only (224),Free,,580126
5801260020,Other (224),Free,,580126
5801271000,Epinglé (uncut) (224),10.50%,Free,580127
5801275010,Over 271 grams per square meter (224),18.50%,Free,580127
5801275020,Other (224),18.50%,Free,580127
5801310000,Uncut weft pile fabrics (224),17.20%,Free,580131
5801320000,Cut corduroy (224),14%,Free,580132
5801330000,Other weft pile fabrics (224),9.80%,Free,580133
5801360010,With chenille yarns on one side only (224),9.80%,Free,580136
5801360020,Other (224),9.80%,Free,580136
5801371000,Epinglé (uncut) (224),14%,Free,580137
5801375010,Over 271 grams per square meter (224),17.20%,Free,580137
5801375020,Other (224),17.20%,Free,580137
5801901000,"Of vegetable fibers, except cotton (810)",3.70%,Free,580190
5801902010,Containing 85 percent or more by weight of silk or silk waste,2.70%,Free,580190
5801902090,Other (810),2.70%,Free,580190
5802110000,Unbleached (224),9.80%,Free,580211
5802190000,Other (224),9.40%,Free,580219
5802200010,Containing 85 percent or more by weight of silk or silk waste,14%,Free,580220
5802200020,Of man-made fibers (224),14%,Free,580220
5802200090,Other (810),14%,Free,580220
5802300010,Containing 85 percent or more by weight of silk or silk waste,6.20%,Free,580230
5802300020,Of wool or fine animal hair (414),6.20%,Free,580230
5802300030,Of cotton; of man-made fibers (224),6.20%,Free,580230
5802300090,Other (810),6.20%,Free,580230
5803001000,Of cotton (220),Free,,580300
5803002000,Tapestry fabrics and upholstery fabrics of a weight not exceeding 140 g/m² (414),7%,Free,580300
5803003000,Other (414),16.50%,Free,580300
5803004000,"Of vegetable fibers, except cotton (810)",Free,,580300
5803005000,Of man-made fibers (220),Free,,580300
5803009010,Containing 85 percent or more by weight of silk or silk waste,Free,,580300
5803009090,Other (810),Free,,580300
5804101000,Of cotton or man-made fibers (229),6%,Free,580410
5804109010,Containing 85 percent or more by weight of silk or silk waste,Free,,580410
5804109090,Other (899),Free,,580410
5804210000,Of man-made fibers (229),12%,Free,580421
5804291000,Of cotton (229),8%,Free,580429
5804299010,Containing 85 percent or more by weight of silk or silk waste,5%,Free,580429
5804299090,Other (899),5%,Free,580429
5804300010,Containing 85 percent or more by weight of silk or silk waste,13.20%,Free,580430
5804300020,Of cotton; of man-made fibers (229),13.20%,Free,580430
5804300090,Other (899),13.20%,Free,580430
5805001000,Hand-woven tapestries fit only for use as wall hangings and valued over $215 per square meter,Free,,580500
5805002000,Certified hand-loomed and folklore products,Free,,580500
5805002500,Other (414),Free,,580500
5805003000,Of cotton (369),Free,,580500
5805004010,Of man-made fibers (666),Free,,580500
5805004090,Other,Free,,580500
5806101000,Of cotton (229),7.80%,Free,580610
5806102400,Fastener fabric tapes (229),7%,Free,580610
5806102800,Other (229),8.40%,Free,580610
5806103010,Containing 85 percent or more by weight of silk or silk waste,3.80%,Free,580610
5806103020,Of wool or fine animal hair (414),3.80%,Free,580610
5806103090,Other (899),3.80%,Free,580610
5806200010,Containing elastomeric yarn (229),7%,0.70%,580620
5806200090,Other (229),7%,0.70%,580620
5806310000,Of cotton (229),8.80%,Free,580631
5806321010,Suitable for the manufacture of typewriter or similar ribbons of heading 9612 (621),6%,Free,580632
5806321020,Containing wire in selvedge (229),6%,Free,580632
5806321030,Other (229),6%,Free,580632
5806321040,Other (229),6%,Free,580632
5806321050,Containing wire in selvedge (229),6%,Free,580632
5806321060,Other (229),6%,Free,580632
5806321070,Other (229),6%,Free,580632
5806321080,Other (229),6%,Free,580632
5806321095,Other (229),6%,Free,580632
5806322000,Other (229),6.20%,Free,580632
5806391000,Of wool or fine animal hair (414),6.60%,Free,580639
5806392000,"Of vegetable fibers, except cotton (899)",4.90%,Free,580639
5806393010,Containing 85 percent or more by weight of silk or silk waste,Free,,580639
5806393020,Of metalized yarn (229),Free,,580639
5806393080,Other (899),Free,,580639
5806400000,Fabrics consisting of warp without weft assembled by means of an adhesive (bolducs),8%,Free,580640
5807100510,Of cotton (369),7.90%,Free,580710
5807100520,Other (669),7.90%,Free,580710
5807101500,Other,4.50%,Free,580710
5807102010,Of cotton,3.30%,Free,580710
5807102020,Of man-made fibers,3.30%,Free,580710
5807102090,Other,3.30%,Free,580710
5807900510,Of cotton (369),7.90%,Free,580790
5807900520,Other (669),7.90%,Free,580790
5807901500,Other,4.50%,Free,580790
5807902010,Of cotton,3.30%,Free,580790
5807902020,Of man-made fibers,3.30%,Free,580790
5807902090,Other,3.30%,Free,580790
5808101000,Of abaca or ramie (899),Free,,580810
5808104000,Of cotton or man-made fibers (229),3.20%,Free,580810
5808105000,Of other textile materials,Free,,580810
5808107000,Of cotton or man-made fibers (229),7.40%,Free,580810
5808109000,Other,4.20%,Free,580810
5808900010,Of cotton; of man-made fibers (229),3.90%,Free,580890
5808900090,Other,3.90%,Free,580890
5809000000,"Woven fabrics of metal thread and woven fabrics of metalized yarn of heading 5605, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included (229)",14.90%,Free,580900
5810100000,Embroidery without visible ground (229),14.10%,Free,581010
5810910010,Weighing over 200 g/m²,See additional U.S. note 1,Free,581091
5810910020,Other,See additional U.S. note 1,Free,581091
5810921000,"Badges, emblems and motifs",See additional U.S. note 2,Free,581092
5810929030,Labels (669),See additional U.S. note 3,Free,581092
5810929050,On a ground fabric weighing less than 100 g/m² and of a width of more than 225 cm,See additional U.S. note 3,Free,581092
5810929080,Other,See additional U.S. note 3,Free,581092
5810991000,Of wool or fine animal hair (414),See additional U.S. note 4,Free,581099
5810999000,Other,See additional U.S. note 5,Free,581099
5811001000,Of wool or fine animal hair (414),13.20%,Free,581100
5811002000,Of cotton (229),6.30%,Free,581100
5811003000,Of man-made fibers (229),8%,Free,581100
5811004000,Of other textile materials,Free,,581100
5901101000,Of man-made fibers (229),7%,Free,590110
5901102000,Other (229),4.10%,Free,590110
5901902000,Of man-made fibers (229),7%,Free,590190
5901904000,Other (229),4.10%,Free,590190
5902100000,Of nylon or other polyamides (229),5.80%,0.50%,590210
5902200000,Of polyesters (229),5.80%,0.50%,590220
5902900000,Other (229),Free,,590290
5903101000,Of cotton,2.70%,Free,590310
5903101500,Over 60 percent by weight of plastics,Free,,590310
5903101800,Other (229),14.10%,Free,590310
