hscode,품명,기본세율,FTA,hs6
3905300091,"In the form of homopolymer resins with a viscosity (measured in 4 % aqueous solution at 20 °C) of 3 mPa·s or more but not more than 61 mPa·s and a degree of hydrolysis of 80,0 mol% or more but not more than 99,9 mol%, both measured according to the ISO 15023-2 method",6.50%,0.00%,390530
3905300095,Other,6.50%,0.00%,390530
3905910010,"For cavity filling, for use in certain types of aircraft",6.50%,0.00%,390591
3905910040,"Water soluble copolymer of ethylene and vinyl alcohol (CAS|RN|26221-27-2), containing by weight not more than 38|% of the monomer unit ethylene",6.50%,0.00%,390591
3905910090,Other,6.50%,0.00%,390591
3905991000," Poly(vinyl formal), in one of the forms mentioned in note|6(b) to this chapter, of a molecular weight of 10|000|or more but not exceeding 40|000|and containing by weight: -|9,5|% or more but not more than 13|% of acetyl groups evaluated as vinyl acetate and -|5|% or more but not more than 6,5|% of hydroxy groups evaluated as vinyl alcohol",0.00%,0.00%,390599
3905999010,"For cavity filling, for use in certain types of aircraft",6.50%,0.00%,390599
3905999081,"Poly(vinyl butyral)(CAS RN 63148-65-2): — containing by weight 17,5 % or more, but not more than 20 % of hydroxyl groups, and — with a median particle size (D50) of more than 0,6 mm",6.50%,0.00%,390599
3905999095,Hexadecylated or eicosylated polyvinylpyrrolidone,6.50%,0.00%,390599
3905999096," Polymer of vinyl formal, in one of the forms mentioned in note 6|(b) to Chapter 39, of a weight average molecular weight (M@w) of 25|000|or more but not more than 150|000|and containing by weight: -|9,5|% or more but not more than 13|% of acetyl groups evaluated as vinyl acetate and -|5|% or more but not more than 6,5|% of hydroxy groups evaluated as vinyl alcohol",6.50%,0.00%,390599
3905999097,Povidone (INN)-iodine|(CAS 25655-41-8),6.50%,0.00%,390599
3905999098,"Poly(vinyl pyrrolidone) partially substituted by triacontyl groups, containing by weight 78|% or more but not more than 82|% of triacontyl groups",6.50%,0.00%,390599
3905999099,Other,0.00%,0.00%,390599
3906100000,Poly(methyl methacrylate),6.50%,0.00%,390610
3906901000,"Poly[N-(3-hydroxyimino-1,1-dimethylbutyl)acrylamide]",0.00%,0.00%,390690
3906902000,"Copolymer of 2-diisopropylaminoethyl methacrylate with decyl methacrylate, in the form of a solution in N,N-dimethylacetamide, containing by weight 55|% or more of copolymer",0.00%,0.00%,390690
3906903000,"Copolymer of acrylic acid with 2-ethylhexyl acrylate, containing by weight 10|% or more but not more than 11|% of 2-ethylhexyl acrylate",0.00%,0.00%,390690
3906904000,"Copolymer of acrylonitrile with methyl acrylate, modified with polybutadiene-acrylonitrile (NBR)",0.00%,0.00%,390690
3906905000,"Polymerisation product of acrylic acid with alkyl methacrylate and small quantities of other monomers, for use as a thickener in the manufacture of textile printing pastes",0.00%,0.00%,390690
3906906000,"Copolymer of methyl acrylate with ethylene and a monomer containing a non-terminal carboxy group as a substituent, containing by weight 50|% or more of methyl acrylate, whether or not compounded with silica",5.00%,0.00%,390690
3906909010,"Polymerization product of acrylic acid with small quantities of a polyunsaturated monomer, for the manufacture of medicaments of heading 3003|or 3004",6.50%,0.00%,390690
3906909023,"Copolymer of methylmethacrylate, butylacrylate, glycidylmethacrylate and styrene (CAS|RN|37953-21-2), with an epoxy equivalent weight of not more than 500,|in form of ground flakes with a particle size of not more than 1|cm",6.50%,0.00%,390690
3906909027,"Copolymer of|stearyl methacrylate, isooctyl acrylate and acrylic acid, dissolved in isopropyl palmitate",6.50%,0.00%,390690
3906909033,"Core shell copolymer of butyl acrylate and alkyl methacrylate, with a particle size of 5|µm or more but not more than 10|µm",6.50%,0.00%,390690
3906909037,"Copolymer of trimethylolpropane trimethacrylate and methyl methacrylate (CAS RN 28931-67-1), in microsphere form with an average diameter of 3|µm",6.50%,0.00%,390690
3906909040,"Transparent acrylic polymer in packages of|not more than 1|kg, and not|for retail sale with: -|a viscosity of not more than 50|000|Pa.s at 120|°C as determined by the test method ASTM D 3835| -|a weight average molecular weight (Mw) of more than 500|000|but not more than 1|200|000|according to the Gel Permeation Chromatography (GPC) test, -|a residual monomer content of less then 1|%",6.50%,0.00%,390690
3906909041,Poly(alkyl acrylate) with an ester alkyl chain of C10 to C30,6.50%,0.00%,390690
3906909043,"Copolymer of methacrylic esters,|butylacrylate and cyclic dimethylsiloxanes (CAS|RN|143106-82-5)",6.50%,0.00%,390690
3906909050,"Polymers of esters of acrylic acid with one or more of the following monomers in the chain: -|chloromethyl vinyl ether, -|chloroethyl vinyl ether, -|chloromethylstyrene, -|vinyl chloroacetate, -|methacrylic acid, -|butenedioic acid monobutyl ester, -|butenedioic acid monocyclohexyl ester containing by weight not more than 5|% of each monomer unit",6.50%,0.00%,390690
3906909053,"Polyacrylamide powder having an average particle size of less than 2|microns and a melting point of more than 260°C, containing by weight: -|75|% or more but not more than 85|% of polyacrylamide and -|15|% or more but not more than 25|% of polyethylene glycol",6.50%,0.00%,390690
3906909060,"Aqueous dispersion containing by weight: -|more than 10|% but not more than 15|% of ethanol, and -|more than 7|% but not more than 11|%|of a reaction product of poly(epoxyalkylmethacrylate-co-divinylbenzene) with a glycerol derivative",6.50%,0.00%,390690
3906909073,"Preparation containing by weight: -|33|% or more but not more than 37|% of|butyl methacrylate - methacrylic acid copolymer, -|24|% or more but not more than 28|% of propylene glycol, and -|37|% or more but not more than 41|% of water",6.50%,0.00%,390690
3906909090,Other,0.00%,0.00%,390690
3907100010,Mixture of a trioxan-oxirane-copolymer and polytetrafluoroethylene,6.50%,0.00%,390710
3907100020,"Polyoxymethylene with acetyl endcaps, containing polydimethylsiloxane and fibers of a copolymer of terephthalic acid and 1,4-phenyldiamine",6.50%,0.00%,390710
3907100090,Other,0.00%,0.00%,390710
3907201110,Poly(ethylene oxide) of a number average molecular weight (M@n) of 100|000|or more,6.50%,0.00%,390720
3907201120,"Bis[Methoxypoly[ethyleneglycol)]-maleimidopropionamide, chemically modified with lysine, of a number average molecular weight (M@n) of 40|000",6.50%,0.00%,390720
3907201160,"Preparation containing: -|α-[3-[3-(2H-Benzotriazol-2-yl)-5-(1,1-dimethylethyl)-4-hydroxyphenyl]-1-oxopropyl]-ω-hydroxypoly(oxy-1,2-ethanediyl) (CAS|RN|104810-48-2)|and -|α-[3-[3-(2H-Benzotriazol-2-yl)-5-(1,1-dimethylethyl)-4-hydroxyphenyl]-1-oxopropyl]-ω-[3-[3-(2H-benzotriazol-2-yl)-5-(1,1-dimethylethyl)-4-hydroxyphenyl]-1-oxopropoxy]poly(oxy-1,2-ethanediyl) (CAS|RN|104810-47-1)",6.50%,0.00%,390720
3907201190,Other,6.50%,0.00%,390720
3907202020,Polytetramethylene|ether glycol|with a|weight average molecular weight (Mw) of 2|700|or more but not more than 3|100|(CAS RN 25190-06-1),6.50%,0.00%,390720
3907202025,"Copolymer of propylene oxide and butylene oxide, monododecylether, containing by weight: -|48|% or more but not more than 52|% of propylene oxide and -|48|% or more but not more than 52|% of butylene oxide",6.50%,0.00%,390720
3907202030,"Mixture, containing by weight 70|% or more but not more than 80|% of a polymer of glycerol and 1,2-epoxypropane and 20|% or more but not more than 30|% of a copolymer of dibutyl maleate and N-vinyl-2-pyrrolidone",6.50%,0.00%,390720
3907202035," Mixture containing by weight: -|5|% or more but not more than 15|% of a copolymer of glycerol, propylene oxide and ethylene oxide (CAS RN 9082-00-2), and -|85|% or more but not more than 95|% of a copolymer of sucrose, propylene oxide and ethylene oxide (CAS RN 26301-10-0)",6.50%,0.00%,390720
3907202040,Copolymer of tetrahydrofuran and tetrahydro-3-methylfuran with a number average molecular weight (Mn) of 900 or more but not more than 3 600,6.50%,0.00%,390720
3907202045,"4-(1,1,3,3-tetramethylbutyl)phenol, ethoxylated",6.50%,0.00%,390720
3907202050,"Poly(p-phenylene oxide) in the form of powder -|with a glasstransitiontemperature of 210|°C -|with a weight average molecular weight (Mw) of 35|000|or ore but not more than 80|000 -|with an inherent viscosity of 0,2|or more but not more than 0,6|dl/gram",6.50%,0.00%,390720
3907202055,"4-Nonylphenol, branched and linear, ethoxylated",6.50%,0.00%,390720
3907202060,Polypropylene glycol monobutyl ether (CAS|RN|9003-13-8) of an alkalinity of not more than 1|ppm of sodium,6.50%,0.00%,390720
3907202090,Other,0.00%,0.00%,390720
3907209100,"Copolymer of 1-chloro-2,3-epoxypropane with ethylene oxide",0.00%,0.00%,390720
3907209915,Poly(oxypropylene) having alkoxysilyl end-groups,6.50%,0.00%,390720
3907209920,"2,3-Bis(methylpolyoxyethylene-oxy)-1-[(3-maleimido-1-oxopropyl)amino]propyloxy propane (CAS RN 697278-30-1) with a number|average molecular weight (Mn) of at least 20|kDa whether or not modified with a chemical entity enabling a linkage between the PEG and a protein or a peptide",6.50%,0.00%,390720
3907209930,"Homopolymer of 1-chloro-2,3-epoxypropane (epichlorohydrin)",6.50%,0.00%,390720
3907209940,N-(methoxypoly (ethylene glycol) -N-(1-acetyl- (2-methoxypoly (ethylene glycol)) -glycine (CAS RN 600169-00-4) with a number average molecular weight (Mn) for polyethylene glycol of 40|kDa,6.50%,0.00%,390720
3907209945,"Copolymer of ethylene oxide and propylene oxide, having aminopropyl and methoxy end-groups",6.50%,0.00%,390720
3907209950,Vinyl-silyl terminated perfluoropolyether polymer or an assortment of two components consisting of the same type of vinyl-silyl terminated perfluoropolyether polymer as the main ingredient,6.50%,0.00%,390720
3907209955,"Succinimidyl ester of methoxy poly(ethylene glycol)propionic acid, of a number average molecular weight (Mn) of 5|000",6.50%,0.00%,390720
3907209960,Polytetramethylene oxide di-p-aminobenzoate,6.50%,0.00%,390720
3907209975," Poly(p-phenylene oxide) in the form of powder -|with a glasstransitiontemperature of 210|°C -|with a weight average molecular weight (Mw) of 35|000|or ore but not more than 80|000 -|with an inherent viscosity of 0,2|or more but not more than 0,6|dl/gram",6.50%,0.00%,390720
3907209990,Other,0.00%,0.00%,390720
3907300015,"Epoxide resin, halogen-free, -|containing by weight|more than 2|% phosphoros calculated on the solid content, chemically bound in the epoxide resin, -|not containing any hydrolysable chloride or containing less than 300|ppm hydrolysable chloride, and -|containing solvents for use in the manufacture of prepreg sheets or rolls of a kind used for the production of printed circuits",6.50%,0.00%,390730
3907300025,"Epoxide resin - containing by weight 21% or more of brome, - not containing any hydrolysable chloride or containing less than 500 ppm hydrolysable chloride, and - containing solvents",6.50%,0.00%,390730
3907300040,"Epoxide resin, containing by weight 70|% or more of silicon dioxide, for the encapsulation of goods of headings|8533, 8535, 8536, 8541, 8542|or 8548",6.50%,0.00%,390730
3907300060,Polyglycerol polyglycidyl ether resin (CAS RN 118549-88-5),6.50%,0.00%,390730
3907300070,"Preparation of epoxy resin (CAS|RN|29690-82-2) and phenolic resin (CAS|RN|9003-35-4) containing by weight: -|65|% or more but not more than 75|% of silicon dioxide (CAS|RN|60676-86-0), and -|none or not more than 0,5|% of carbon black (CAS|RN|1333-86-4)",6.50%,0.00%,390730
3907300090,Other,0.00%,0.00%,390730
3907400025,"Polymer blend of polycarbonate and poly(methyl methacrylate) with a polycarbonate content of 98.5|% or more, in the form of pellets or granules, with a luminous transmittance of 88.5% or more, measured using a test sample with a thickness of 4|mm at a wavelength of λ = 400 nm (according to ISO 13468-2)",6.50%,0.00%,390740
3907400035,"α-Phenoxycarbonyl-ω-phenoxypoly[oxy(2,6-dibromo-1,4-phenylene) isopropylidene(3,5-dibromo-1,4-phenylene)oxycarbonyl] (CAS RN 94334-64-2)",6.50%,0.00%,390740
3907400045,"α-(2,4,6-Tribromophenyl)-ω-(2,4,6-tribromophenoxy)poly[oxy(2,6-dibromo-1,4-phenylene)isopropylidene(3,5-dibromo-1,4-phenylene)oxycarbonyl] (CAS RN 71342-77-3)",6.50%,0.00%,390740
3907400070,"Polycarbonate of phosgene and| bisphenol A: -|containing by weight 12|% or more but not more than 26|% of a copolymer of isophthaloyl chloride, terephthaloyl chloride and resorcinol, -|with p-cumylphenol endcaps, and -|with a weight average molecular weight (Mw) of 29|900|or more but not more than 31|900",6.50%,0.00%,390740
3907400080,"Polycarbonate of carbonic dichloride, 4,4'-(1-methylethylidene)bis[2,6-dibromophenol] and 4,4'-(1-methylethylidene)bis[phenol] with 4-(1-methyl-1-phenylethyl)phenol endcaps",6.50%,0.00%,390740
3907400090,Other,6.50%,0.00%,390740
3907500000,Alkyd resins,6.50%,0.00%,390750
3907610000,Having a viscosity number of 78|ml/g or higher,6.50%,0.00%,390761
3907690010,"Copolymer of terephthalic acid and isophthalic acid with ethylene glycol, butane-1,4-diol and hexane-1,6-diol",6.50%,0.00%,390769
3907690040,"Poly(ethylene terephthalate) pellets or granules: -|with a specific gravity of 1,23|or more but not more than 1,27|at 23°|C, and -|containing not more than 10|% by weight of other modifiers|or additives",6.50%,0.00%,390769
3907690090,Other,6.50%,0.00%,390769
3907700000,Poly(lactic acid),6.50%,0.00%,390770
3907911000,Liquid,6.50%,0.00%,390791
3907919010,"Diallyl phthalate prepolymer, in powder form",6.50%,0.00%,390791
3907919090,Other,6.50%,0.00%,390791
3907990500,Thermoplastic liquid crystal aromatic polyester copolymers,0.00%,0.00%,390799
3907991000,"Poly(ethylene naphthalene-2,6-dicarboxylate)",0.00%,0.00%,390799
3907998010,"Poly(oxy-1,4-phenylenecarbonyl)|(CAS RN 26099-71-8), in the form of powder",6.50%,0.00%,390799
3907998025,"Copolymer, containing 72|% by weight or more of terephthalic acid and/or isomers thereof and cyclohexanedimethanol",6.50%,0.00%,390799
3907998030,"Poly(hydroxyalkanoate), predominantly consisting of poly(3-hydroxybutyrate)",6.50%,0.00%,390799
3907998035,"Copolymer in form of a clear, pale yellow liquid, consisting of -|phthalic acid isomers and/or aliphatic dicarboxylic acids, -|aliphatic diols, and -|fatty acid end-caps with: -|a hydroxyl number of 120|mg KOH or more but not more than 350|mg KOH, -|a viscosity at 25|°C of 2000|cPs|or more but not more than 8000|cPs,|and -|an acid value less than 10|mg KOH/g",6.50%,0.00%,390799
3907998070,"Copolymer of poly(ethylene terephthalate) and cyclohexane dimethanol, containing more than 10 % by weight of cyclohexane dimethanol",6.50%,0.00%,390799
3907998080,"Copolymer, consisting of 72|% by weight or more of terephthalic acid and/ or derivatives thereof and cyclohexanedimethanol, completed with linear and/ or cyclic dioles",6.50%,0.00%,390799
